publisher	journal	issn	role	editor	affiliation	url	date
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editor	Sy, Aida	Farmingdale State College, USA(aida.sy1776gmail.com)	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Associate Editors	James, Kieran	University of the West of Scotland, UK	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Associate Editors	Mickhail, George	University of Wollongong, Australia	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Advisory Board	Briggs, Susan	University of South Australia, Australia	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Advisory Board	Casta, Jean-Francois	Université Paris Dauphine, France	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Advisory Board	Degos, Jean-Guy	Montesquieu University, France	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Advisory Board	Smith, L. Murphy	Texas A&M University-Corpus Christi, USA	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Advisory Board	Tinker, Tony	Baruch College at the City University of New York, USA	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Akindayomi, Akinloye	University of Texas - Pan American, USA	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Ambe, Cosmas M.	University of Limpopo, South Africa	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Formigoni, Henrique	Presbyterian University Mackenzie, Brazil	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Forsberg, Per	Örebro University School of Business, Sweden	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Garcia-Benau, Maria A.	Universidad de Valencia , Spain	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Ghodbane, Sana Ben	Tunisia University of Carthage, Tunisia	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Imoniana, Joshua Onome	University of São Paulo, Brazil	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Kannaiah, Desti	RMIT University, Vietnam	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Mroczkowski, Nicholas A.	Swinburne University of Technology, Australia	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Nkamnebe, Anayo D.	Nnamdi Azikiwe University, Nigeria	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Sharma, Umesh	University of Waikato, New Zealand	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Vieira, Elisabete Simões	University of Aveiro, Portugal	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Wynne, Andy	IDLEMAT, UK	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Accounting, Auditing and Finance	2046-8091	Editorial Board Members	Zorio, Ana	Universidad de Valencia, Spain	https://www.inderscience.com/jhome.php?jcode=ajaaf#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editor	Sy, Aida	Farmingdale State College, USA(aida.sy1776gmail.com)	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Associate Editor	Ndjetcheu, Louis	Université de Douala, Cameroon	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Fleischman, Richard K.	John Carroll University, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Fullwiley, Duana	Harvard University, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Johnston, Deborah	University of London, UK	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Kamdem, David	University of Dschang, Cameroon	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Matis, Dumitru	Babes-Bolyai University, Romania	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Reinstein, Alan	Wayne State University, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Smith, L. Murphy	Texas A&M University-Corpus Christi, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Advisory Board	Tinker, Tony	Baruch College at the City University of New York, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Anabila, Andrew	University of Texas - Pan American, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Benjamin, Nosseyamba	Université de Koudougou, Burkina Faso	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Choi, Kyungsub S.	Rhode Island College, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Ekomo Engolo, Camille	Université de Douala , Cameroon	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Guah, Matthew W.	Claflin University, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Hunter, Shirley	USAID/Haiti, Haiti	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Inglis, Robert	RMIT University, Australia	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Malgwi, Charles A.	Bentley University, USA	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Mickhail, George	University of Wollongong, Australia	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Njoku, Jonathan	Kuwait-Maastricht Business School, Kuwait	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Otusanya, Olatunde	University of Lagos, Nigeria	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Strouhal, Jiří	University of Economics Prague, Czech Republic	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Tchumtchoua, Emmanuel	Université de Douala, Cameroon	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	African Journal of Economic and Sustainable Development	2046-4789	Editorial Board Members	Tobe, Djibril	Intercelplus CEO, South Africa	https://www.inderscience.com/jhome.php?jcode=ajesd#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Honorary Editor	Joshi, Prem Lal	Western Regional Centre (Indian Council of Social Science Research), India	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editor in Chief	Malhotra, D.K.	Thomas Jefferson University, USA(davinder.malhotrajefferson.edu)	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Consulting Editor	Dunk, Alan	University of Canberra, Australia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editor (Accounting)	Gao, Simon S.	Edinburgh Napier University, UK	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Associate Editors	Bagchi, Debasis	IILM Graduate School of Management, India	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Associate Editors	Negash, Minga	University of the Witwatersrand, South Africa	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Ahmad, Rubi	University of Malaya , Malaysia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Al-Shammari, Bader A.	The Public Authority for Applied Education and Training, Kuwait	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Bathala, Chenchuramaiah	Cleveland State University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Bhabra, Harjeet S.	Concordia University, Canada	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Boudriga, Abdelkader	University of Orléans, France, and University of Tunis, Tunisia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Brown, Alistair	Curtin University of Technology, Australia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Chatterjea, Arkadev	The University of North Carolina at Chapel Hill, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Chen, Yu-cheng	National Chung Hsing University, Taiwan	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Chong, Vincent	University of Western Australia, Australia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Choudhry, Taufiq	University of Southampton, UK	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Firer, Steven	Rhodes University, South Africa	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Jacobsen, Ben	Massey University, New Zealand	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Li, Steven	RMIT University, Australia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Loudon, Geoffrey	Macquarie University, Australia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Lu, Zhengfei	Peking University, China	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Martin, Rand	Bloomsburg University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Masih, Abul Mansur Mohammed	INCEIF, Malaysia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Muoghalu, Michael	Pittsburg State University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Ngassam, Christopher	Grambling State University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	O'Connor, Neale	University of Hong Kong , Hong Kong SAR, China	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Onour, Ibrahim A.	University of Khartoum, Sudan	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Otchere, Isaac	Carleton University, Canada	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Pandey, I.M.	Delhi University, India	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Parnes, Dror	University of South Florida, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Powell, John G.	Massey University, New Zealand	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Russel, Philip	Philadelphia University , USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Samaha, Khaled	American University in Cairo, Egypt	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Singh, Manohar	Penn State University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Soonawalla, Kazbi	London School of Economics and Political Science, UK	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Sutcliffe, Charles	University of Reading, UK	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Uliana, Enrico	University of Cape Town, South Africa	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Van Breda, Michael F.	South Methodist University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Wu, Yangru	Rutgers University, USA	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Zain, Mazlina	Multimedia University, Malaysia	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	Afro-Asian Journal of Finance and Accounting	1751-6455	Editorial Board Members	Zhang, Tianxi	Shanghai Jiaotong University, China	https://www.inderscience.com/jhome.php?jcode=aajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editor in Chief	Dorgham, M.A.	International Centre for Technology and Management, UK(supportinderscience.com)	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Associate Editors	Cai, Wenbo (Selina)	New Jersey Institute of Technology, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Associate Editors	Ely, David P.	San Diego State University, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Associate Editors	Essayyad, Musa	McNeese State University, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Chong, Gin	Texas A&M University - Prairie View, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Elike, Uchenna	Alabama A&M University, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Faseruk, Alex	Memorial University of Newfoundland, Canada	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Hassab-Elnaby, Hassan	The University of Toledo, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Karbhari, Yusuf	Cardiff University, UK	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Karlen-Ng, Alex	University of Northern British, Canada	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Laitinen, Erkki K.	University of Vaasa, Finland	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Musazi, Buagu	Morgan State University, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Ngassam, Christopher	Grambling State University, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Ogden, William A.	University of Wisconsin - Eau Claire, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Rahgozar, Reza	University of Wisconsin, River Falls, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Rao, N Maruti	Rani Channamma University , India	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Rossi, Fabrizio	University of Cassino and Southern Lazio, Italy	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Tengesdal, Mark O.	Texas Woman's University, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	American Journal of Finance and Accounting	1752-7775	Editorial Board Members	Tseng, K.C.	California State University at Fresno, USA	https://www.inderscience.com/jhome.php?jcode=ajfa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editor in Chief	Yin, Yong	Doshisha University, Japan(ajmsa.editorgmail.com)	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Advisory Board	Evans, Steve	University of Cambridge, UK	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Advisory Board	Huang, Haijun	Beihang University, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Advisory Board	Kijima, Kyoichi Jim	Tokyo Institute of Technology, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Advisory Board	Stecke, Kathryn E.	University of Texas at Dallas, USA	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Advisory Board	Wang, Shuning	Tsinghua University, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Advisory Board	Yasuda, Kazuhiko	Tohoku University, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Arakawa, Masahiro	Nagoya Institute of Technology, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Chen, Kuen-Suan	National Chin-Yi University of Technology, Taiwan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Chiu, Y. Stephen	University of Hong Kong, Hong Kong SAR, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Dong, Yanwen	Fukushima University, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Feng, Ling	Tokyo University of Science, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Huang, Bo	HEC Paris, France	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Huang, Min	Northeastern University, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Islam, Sardar M. N.	Victoria University, Australia	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Kajihara, Yasuhiro	Tokyo Metropolitan University, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Kaku, Ikou	Tokyo City University, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Lee, Cheong-Ho	Chosun University, South Korea	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Lei, Ming	Peking University, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Li, Dongni	Beijing Institute of Technology, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Li, Kevin W.	University of Windsor, Canada	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Liu, ChenGuang	Northwestern Polytechnical University, China	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Liu, Xianbing	Institute for Global Environmental Strategies, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Luo, Xiao	National University of Singapore, Singapore	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Meena, Purushottam Lal	New York Institute of Technology, USA	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Ng, Peggy	York University, Canada	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Noda, Hideo	Tokyo University of Science, Japan	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Novani, Santi	Bandung Institute of Technology, Indonesia	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Putro, Utomo Sarjono	Bandung Institute of Technology, Indonesia	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
Inderscience	Asian Journal of Management Science and Applications	2049-8691	Editorial Board Members	Riezebos, Jan	University of Groningen, Netherlands	https://www.inderscience.com/jhome.php?jcode=ajmsa#edboard-content	2022-01-04
